OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	W	X	Y	Z
117752	855783	2543432	0.115246009276	-0.999062258161	-0.697834693207	1.58165094209
117754	851364	2543609	1.09687074999	0.874957577676	-0.777023859844	-1.19480446782
117757	851387	2542253	0.797734106431	1.16106779708	-0.759072313783	-1.19972958973
117767	851545	2541165	0.77651607058	-1.36087178286	1.12112748776	-0.536771775477
117777	851932	2539613	-0.788157095129	-0.0822547538225	-0.788157095129	1.65856894408
117780	852081	2542501	1.50213829452	0.279249748922	-1.08935005766	-0.692037985782
117784	856691	2540746	0.346947576005	-1.7143820257	0.630881808828	0.736552640864
117788	856775	2541179	0.795197356816	0.959570359854	-1.55091226103	-0.203855455641
117811	853009	2540192	1.16205320299	0.82208950855	-1.04398495451	-0.940157757034
117832	854696	2542951	0.931104581209	1.05720087522	-1.13324132272	-0.855064133717
117842	853361,853891	2541205	0.92913076463	0.520966354201	-1.67739283881	0.227295719977
117843	853374	2541183	0.835319605167	1.09801321893	-1.30409805247	-0.629234771626
117845	853421	2539343	-1.10115478621	1.37747660563	0.514464351748	-0.790786171174
117847	853494	2541379	0.64128717046	-0.69009149709	1.27166588032	-1.22286155369
117854	853714	2541634	0.0931702570991	-0.103868586039	1.41610665478	-1.40540832584
117859	853834	2539480	-0.491779300561	-0.739604570975	-0.491779300561	1.7231631721
117866	853964	2542205	-0.5901770544	-0.789442180888	1.70882813325	-0.329208897964
117870	850786	2539142	-1.42225446223	-0.42997049069	0.729963319294	1.12226163362
117877	851137	2539263	1.2915504202	-1.35784599315	0.526074870054	-0.459779297104
117883	854895	2541048	0.666050757146	1.19107710277	-0.474003823857	-1.38312403606
117886	854943	2539411	-0.437915104437	-1.24561795165	1.48965714549	0.193875910601
117890	855168	2541503	-0.345122005044	-1.44802657302	1.19357507518	0.599573502893
117891	855241	2541120	-0.668841236931	-1.16546357316	1.42312127328	0.411183536809
117898	855436	2541290	1.57474377052	0.0362807332153	-0.472972186762	-1.13805231697
117919	854406,855963	2540919	-1.28542457967	-0.475580002101	1.41479562935	0.346208952421
117921	854428	2540961	0.817645445882	1.06191749579	-1.40743985636	-0.472123085317
117929	856065	2541900	0.645220480712	-0.293148020862	1.13464627561	-1.48671873546
117933	856135	2538746	1.21478988385	0.7116470811	-0.678381441249	-1.2480555237
117936	856222	2541506	0.818518006367	0.857067531362	-1.60969628382	-0.0658892539054
11852	854732	2540550	0.528012237319	1.36143691904	-1.14805132935	-0.74139782701
12	851073	2539985	1.19039253721	0.633267446362	-1.42127580878	-0.402384174793
12005	853322	2543174	-0.581691974813	-0.897735124558	1.67815742691	-0.198730327537
120306	850368,855736	2542020	1.50329053874	0.305795035654	-0.833087750467	-0.975997823931
12070	853962	2541915	-0.710100420071	-0.647500692158	-0.359216750367	1.7168178626
1213	854513	2542031	0.458441110866	1.410498635	-0.770370114136	-1.09856963173
121491	856925	2541579	0.485633532273	1.22766887154	-1.48485763721	-0.228444766603
121574	855898	2539781	0.461841915825	0.660743105406	-1.7274876119	0.604902590665
121664	856187	3361433	0.422991166761	-0.345326904677	1.32109653123	-1.39876079332
121727	855395	2543342	-0.305130001295	0.573700577252	-1.46501784053	1.19644726457
121860	853710	2543612	0.913506481541	-1.48884274527	-0.338170217808	0.913506481541
12196	850549	2540598	-1.62590342739	0.146063169179	0.393408945669	1.08643131254
122138	856533	2541067	-0.760152353082	-0.638990657701	1.7082981178	-0.309155107017
122155	852172	2541611	1.58243661283	0.107799146851	-1.01218859638	-0.678047163304
122156	852224,856823	2542008	0.660473977419	-1.04785934607	1.28702044947	-0.899635080822
122159	851660	2541297	-0.579413225824	-0.966216522307	1.64923380546	-0.103604057328
122162	852001	2539570	-0.821069040584	-0.370957151033	-0.517039733562	1.70906592518
122170	855420	2541486	-0.852131806588	-1.06366062368	1.34992117855	0.565871251718
122202	856722	2538741	1.15070401136	0.741120477171	-1.35647330479	-0.53535118374
122248	850612	2538953	-0.886873627004	-0.852871348188	1.567263821	0.172481154193
1227	851812	2542704	0.355972537753	1.38867361653	-1.33220025493	-0.412445899358
12327	852391	2542924	-1.35043394118	-0.0325632596959	1.47218008985	-0.0891828889744
1235	854105	2541338	0.963848598873	0.914298300166	-0.453616649392	-1.42453024965
123861	856600	2540432	-0.547856471859	-1.1349986959	1.54698781827	0.135867349484
123916	850392	2540853	-0.315573668137	-0.722572990507	1.71059070035	-0.67244404171
123934	851342	2541660	-1.63066741037	0.31792079553	0.221517971053	1.09122864379
123971	851114	2538841	-0.141715343242	-1.55446125308	1.09814774228	0.598028854042
123986	850930	2543027	0.958955587362	0.197930665794	-1.66748737077	0.510601117618
124023	853870	2542724	1.43739455182	-1.38907268771	0.0158794811346	-0.0642013452457
124435	853131	2542812	-1.47768752655	-0.306387137683	0.636004822522	1.14806984172
124443	851076	2540612	1.11282402404	-0.620866994792	-1.30784856481	0.815891535564
124444	854867	2538748	-0.195564763516	-1.09791727513	1.62648184936	-0.332999810715
124448	855747	2540279	-0.26650245512	-1.49382103901	0.608035174647	1.15228831948
1256	854261	2539937	0.0432153985617	1.59315316317	-0.572070086744	-1.06429847499
126	852306	2541407	0.130325135251	1.11026424478	-1.6154825268	0.374893146774
1273	853585	2541927	0.873722708947	0.873722708947	-1.56163059213	-0.185814825769
1279	852424	2543408	0.2928207985	0.502012014472	-1.69093105986	0.896098246892
1281	853782	2543469	-1.29208097031	-0.656493158958	0.951125353119	0.997448776153
128182	851636	2542108	0.57735026919	0.57735026919	-1.73205080757	0.57735026919
1282	854509	2543000	-1.53940960441	0.624527569824	1.09840857333	-0.183526538751
128202	850444	2542084	-1.65421593426	0.0673762555018	0.793419839379	0.793419839379
1283	851892	2539241	0.787328022835	1.04092678059	-1.47329115626	-0.354963647166
128432	851620	2538729	-0.0383622290021	0.936813129734	-1.6148374117	0.716386510973
128489	855532	2539426	1.17114038163	0.768142113002	-1.25069249154	-0.688590003092
128490	856121	3361393	-0.0346009187829	-0.574772854693	1.62430250199	-1.01492872851
128491	854855	2540222	-0.12707400591	1.67095035858	-0.771938176337	-0.771938176337
128665	854179	2539379	-0.594891070633	-1.27772815885	1.29697842185	0.575640807633
129115	850676	2541738	-0.505378031238	-0.948015559421	1.67265743932	-0.21926384866
129218	853922	2539538	0.894540256793	-0.262404624233	0.894540256793	-1.52667588935
129653	854157	2543112	-0.645283698526	-1.00177312861	1.60572450513	0.0413323220001
129854	854385	2542233	-0.309597778828	-0.819733077473	1.70363268087	-0.574301824571
130260	850620	2541030	-0.892549122013	1.58299111842	-0.824355691477	0.133913695071
130573	850317	2543607	-1.33679603909	-0.209538987429	0.0754950415686	1.47083998495
130576	852017	2538712	-0.169336427688	-1.1296178442	1.61167451697	-0.312720245084
130583	856384	2541569	-0.931158055345	-0.994215105943	1.34409849313	0.581274668157
130587	854653	2543619	-0.803976738421	-0.966033026518	1.53843212087	0.231577644069
130594	853806	2541385	-1.01013577558	-0.968740150198	0.785485429849	1.19339049593
130596	850628	2540594	0.759739933665	-1.71298312536	0.607288642518	0.345954549176
130598	850797	2542165	-1.69708973461	0.357899107829	0.451559887547	0.887630739238
130603	855043	2539161	-0.433345479906	-1.12302713702	-0.040310448772	1.5966830657
130606	855269	2538897	-0.186487871297	-0.963955953457	1.66477473273	-0.51433090798
130607	855310	2539617	-1.10045398916	-0.650645203738	1.52071920396	0.23037998893
130608	855346	2543626	1.68359923203	-0.369428105553	-0.369428105553	-0.94474302092
130610	855418,854036	2541468	-0.763410835563	-1.2112077327	0.969695662494	1.00492290577
130613	855739	2542403	-0.00377291113348	-1.52776992503	0.269236881615	1.26230595455
130616	854162	2543630	-1.06951874707	-0.794445568777	1.42584671554	0.438117600306
130617	854320	2542832	1.03660498846	0.715405923508	-1.53890565386	-0.213105258107
130620	856042	2539802	1.61179830372	0.0566457537639	-0.893571418898	-0.774872638587
130801	850585	2542358	-0.168323130698	-0.168323130698	1.56235851308	-1.22571225169
13169	853602	2542920	-0.0759196380805	-1.57358587273	1.10549239867	0.544013112135
13176	850500	2542649	1.02080906213	0.704167734453	-1.56045837833	-0.164518418254
13186	850581	2538785	0.754353540866	0.826134360521	0.0756318344324	-1.65611973582
13188	850588	2538821	-0.669177819111	-1.14423928257	1.45382678226	0.359590319421
132	853183	2542406	-1.28287627527	0.927521415241	1.02348885945	-0.668133999423
13258	850558	2541483	-0.996236021828	-0.720167129527	0.145511879746	1.57089127161
1328	855474	2542721	-1.56512313507	0.393488115491	-0.00966228226014	1.18129730184
133014	851484,851122	2543475	-0.700940919772	-0.802038167816	1.68313956808	-0.180160480489
133133	851429	2539393	-0.277135209251	-1.39947900486	0.309564741034	1.36704947308
133183	852797	2541327	0.746225687798	1.2248721922	-0.996082443601	-0.975015436393
133264	853104	2540779	0.256703334894	0.256703334894	1.11012028054	-1.62352695033
1336	851768	2541128	-1.25865721412	-0.551550341202	1.39149278956	0.418714765766
133744	856672	2539146	-0.0660058037246	-1.59510442291	1.01981884647	0.641291380161
133764	853393	2543395	-0.535036834842	-1.33423203255	1.23998457645	0.629284290941
133984	852565	2542242	-1.35731593381	-0.0899968557301	-0.0187171185001	1.46602990804
134088	851518	2540622	0.633120673174	-1.33758962942	-0.531471904488	1.23594086073
134198	855114	2541079	1.50304864641	0.304007820691	-0.992121330998	-0.814935136104
134212	852673	2540784	0.86026320959	-1.33403907656	1.06394753423	-0.590171667266
134226	854764	3361154	-0.396586483231	0.0544816079971	-1.20394447927	1.5460493545
134282	856886	3361477	0.595622843392	0.954813242206	-1.6503291995	0.0998931139041
134329	852107	2538833	-1.29151143645	-0.349878283274	1.47739238932	0.163997330403
134371	853384	2542835	0.166229018553	0.45227168543	-1.64651372836	1.02801302437
134420	852200	2541386	0.102957154637	-1.2532545399	1.51247490193	-0.362177516667
134429	852568	2539289	0.755337247767	1.04693400873	-1.49666227857	-0.305608977924
134711	855636	2540541	0.105959012959	-1.65289220999	0.946987305768	0.599945891263
134715	855447	2542594	0.347510934739	1.0445827589	-1.6497555508	0.257661857166
134772	851810,852284	2539523	-0.0043563616676	1.21164736088	-1.55314955873	0.345858559526
135053	856779	2539652	-0.712800442085	-0.816269482527	-0.145572790788	1.6746427154
135080	850456	2539729	-0.864942647461	-1.00235609373	1.43552295206	0.431775789121
135089	853884	2542248	0.372465136502	1.32938839087	-1.41918881328	-0.28266471409
13513	852661	2540314	-0.768250443408	1.41951963753	0.443351577473	-1.0946207716
135169	852554	2543669	1.08182997638	-1.1980385926	0.891049447842	-0.774840831621
1352	850946	2541551	-1.49375977343	0.189307838871	-0.0118699808471	1.31632191541
135202	851963	2538703	-0.504238383742	-0.682938970777	1.7281905852	-0.541013230683
135205	852763	5802929	0.614973987834	1.2298919926	-1.37376847405	-0.471097506384
135206	856263	2543360	0.10398878073	-1.59166935109	1.16167893261	0.326001637748
135234	852439	2540874	-0.630258033171	1.06704372923	0.869908952808	-1.30669464886
135300	850304	2542112	-0.954009513205	-0.813082642688	1.54212603557	0.224966120323
135304	854135	2540181	-0.708695378775	0.283206423263	-1.07702770296	1.50251665847
135378	853419	2541630	-1.07448177458	-0.650758545215	1.54591188069	0.179328439101
135399	855790	2540503	-1.45181625773	1.32759863287	0.309086963916	-0.184869339054
1354	851024	2543516	0.297447435585	0.561959961888	0.840421390946	-1.69982878842
135409	852538	2539280	1.69873954382	-0.669467729487	-0.775784033268	-0.253487781068
135504	853839	2539592	-1.54561206897	0.301452388036	0.0112430643214	1.23291661661
135514	856765	2542181	-0.960669755729	1.58484460177	-0.742543047598	0.118368201559
135565	856163	2539835	-0.501678827122	-1.00772433159	1.64735522948	-0.137952070768
135642	855274	2540252	0.757448178494	0.883557351667	-0.0145408899886	-1.62646464017
135698	851444	2539946	0.79318299174	0.362797441278	0.555829296785	-1.7118097298
135796	854158	2540018	1.17318642391	-0.373487740468	-1.44013332466	0.640434641223
135829	853595	2541719	-0.225261909961	-1.12034593727	1.61851841898	-0.272910571755
135931	855477	2540672	-0.389543655422	-1.06405385226	1.63772473405	-0.184127226363
1363	851450	2540471	0.931540154629	0.915525560567	-1.46585195653	-0.381213758664
136464	851468	2542380	0.809224564339	0.591464234449	-1.70392825446	0.303239455676
136519	854902,851169	2539372	1.04150523412	0.305223230936	-1.65195169599	0.305223230936
13654	852308,851572	2541380	1.07970383736	-1.29401557176	-0.646766729584	0.861078463982
136612	852825	2538753	-0.495161730664	-1.1717950346	1.53787132295	0.129085442314
136648	852916	2543175	-1.03904565255	-0.63873044637	1.58217171999	0.0956043789365
136821	851256	2541538	1.02781185395	0.748960849484	-1.52249983485	-0.254272868581
136822	851196	2543241	-0.135868761965	-1.46529234058	1.32622282412	0.274938278419
136827	852194	2542438	0.445295052765	0.00415274439275	1.13555059753	-1.58499839468
136828	852199	2543502	0.513896616322	0.445764423405	-1.72013888696	0.760477847232
136831	852223	2542124	-1.65404607021	1.01683444224	0.202072588441	0.435139039527
136833	852245	2539135	1.60445127906	0.0666411790449	-0.72369801802	-0.947394440082
136834	852248	2539434	1.33942806174	0.559604374145	-1.16119204979	-0.737840386103
136835	852264,853233,854634,855802	2539861	-0.396004829377	0.499686880905	-1.39126594196	1.28758389043
136837	852349	2541157	-1.09360391121	-0.838452786825	0.623533190322	1.30852350771
136841	852432	2540027	-0.685307003839	-0.744016991103	1.70342624798	-0.27410225304
136845	852569	2539563	0.18341152183	1.4515428418	-0.306181911697	-1.32877245194
136850	850430	2539686	-0.343686671917	0.998179406883	0.828464879576	-1.48295761454
136859	851407	2540674	-0.715659310794	-1.09830077346	1.47104633622	0.342913748029
136861	851454	2539074	-0.949952463039	-0.870467009505	0.325866525771	1.49455294677
136867	851508	2542560	-1.30731914956	-0.453603283672	1.39753799732	0.363384435913
136871	851656	2543219	-0.771584206793	0.072780021009	1.60542702006	-0.906622834276
136876	851746	2541293	-1.61398998729	0.0941784833583	0.419866614168	1.09994488976
136881	851878	2541078	0.105881459656	0.712286479796	-1.66342397519	0.84525603574
136884	851893	2543540	-1.17146247357	1.58971562017	-0.289786577836	-0.128466568763
136885	851895	2539694	0.122815402978	-0.719322197078	-0.984240613829	1.58074740793
136886	851925	2539121	0.294647940024	-1.70191367785	0.818685022677	0.588580715146
136890	851969	2540076	-1.14647262047	0.0975478993394	1.55547239993	-0.5065476788
136902	852095	2540233	-0.200365866636	1.63907515211	-1.06456759236	-0.374141693116
136908	856657	2539689	1.35767169712	-0.976502864712	0.561254954494	-0.942423786899
136909	856665	2541852	0.831562902432	0.747397486022	-1.65646986632	0.0775094778667
136912	856673	2543661	-0.403470036467	-1.06957997412	1.63326143307	-0.160211422478
136914	856692	2538768	-0.465155526167	-0.401077179854	1.7073980883	-0.84116538228
136915	856702	2541010	1.01377239075	0.765550453049	-1.52338184621	-0.255940997587
136917	856716	2539520	-0.178629907325	-0.996387008504	-0.481362888238	1.65637980407
136919	856723	2540469	0.552309407099	0.878713762951	0.25888637911	-1.68990954916
136922	856744	2543212	-0.860585768101	-0.860585768101	1.58085257386	0.140318962338
136927	856859	2541825	0.726431804969	1.23349135515	-1.10273477074	-0.857188389379
136931	856901	2539758	0.125129848113	-1.5221976819	1.28647841777	0.110589416024
136932	852607	2541123	0.09991334214	-1.03835441817	-0.642422750035	1.58086382607
136933	852610	2541885	-1.47565234727	0.339604834811	-0.160610833557	1.29665834602
136939	852735	2539152	1.4244221668	-1.29105051228	-0.450948801258	0.317577146739
136940	852747	2540362	-0.837161469669	-1.150525967	0.993843718336	0.993843718336
136941	852773	2543087	-0.57695038022	-0.860246976596	1.69182405744	-0.254626700628
136942	852794	2540320	-0.762332444804	-0.969418249256	1.56573149954	0.166019194518
136943	852857	2542534	-0.226128479192	0.060460735897	1.48488371201	-1.31921596872
136944	852888	2539924	0.924329813546	-1.47000186873	0.919299447213	-0.373627392029
136950	852952	2542871	1.72367768838	-0.414184039927	-0.654746824225	-0.654746824225
136951	852974	2542064	1.06736141187	0.561316258445	-1.59516154153	-0.0335161287793
136952	852985	2541461	0.835951802564	1.02606708717	-1.43836225286	-0.423656636878
136956	853007	2542281	1.01336032114	0.598868163027	-1.61692169157	0.00469320739776
136961	853108	2539441	-1.27884779274	0.23336336803	-0.416292137477	1.46177656218
136966	853160	2539889	-1.24575392339	-0.585726283111	1.37826686477	0.453213341731
136972	856373	2542554	-1.69713356871	0.378053966881	0.890653788033	0.4284258138
136973	856387	2540055	0.261836154103	1.05141596942	-1.64749707196	0.334244948433
136974	856388,853864	2542425	0.57735026919	0.57735026919	0.57735026919	-1.73205080757
136975	856403	2542802	-1.12637470803	-0.693714898648	1.45487347748	0.365216129198
136979	856490	2543454	-1.14291890249	-0.294010548931	-0.168922184061	1.60585163548
136981	856508	2540570	-0.65167973229	-1.01014441546	1.59710135774	0.0647227900173
136982	856514	2539679	-0.932424168345	-1.06216388679	1.07854146761	0.916046587525
136986	856573	2543126	-0.0802210993283	-1.46554000886	1.34343657933	0.202324528854
136987	856577	2540392	-0.562991015638	1.65637030737	-0.960053519093	-0.133325772639
136988	854662	2540097	-0.105615421866	-1.08474986042	1.62077475557	-0.430409473283
136989	854682	2541489	-0.619107463847	1.02587140626	-1.31728622059	0.910522278176
136993	854742	2538952	1.48034089812	-1.16345817268	0.291418935004	-0.608301660445
137008	853335	2540284	1.19336812386	0.369035544502	-0.000454539469074	-1.56194912889
137010	853363,853888	2542997	1.33220221932	-0.99008773505	0.599151289231	-0.941265773499
137011	853365	2539425	-0.243282482301	-1.5276002976	1.02550932795	0.74537345195
137012	853376	2540529	-0.0492174679787	1.52146806168	-0.188881442233	-1.28336915146
137015	853409	2542668	-0.920041544108	-0.995802584912	0.553773944604	1.36207018442
137017	853455	2541636	0.982547320766	1.01163194509	-1.10392150543	-0.890257760425
137018	853458	2542038	-0.118220562145	-1.41249927651	1.40540604279	0.125313795874
137019	853462	2542083	1.10953209131	0.815547992745	-1.31669632452	-0.608383759541
137020	853492	2539473	0.0248771395982	-1.61757311073	0.557080215946	1.03561575518
137022	853509	2540230	-1.58812280577	-0.0744436706118	1.04372199349	0.618844482896
137025	853569	2539129	0.764875140499	1.04859837735	-1.4859881562	-0.327485361644
137033	853669	2539973	-0.523681307371	-1.37736519453	1.05452831819	0.846518183705
137041	853781,856059	2542298	-0.293694240935	-1.51144787182	0.902571056377	0.902571056377
137053	850652	2543155	-1.42933073908	-0.0592184118126	1.39451204388	0.0940371070099
137059	850796	2539491	0.180359018366	-1.51527317236	1.2921249641	0.0427891899003
137060	850807	2538832	-0.370217676759	-1.4546647303	0.710214233975	1.11466817309
137066	850935	2539881	0.633878141155	-0.0530660654531	1.01854605471	-1.59935813041
137072	851049	2541610	-1.13204499278	-0.709363366395	1.43054992887	0.410858430303
137073	851099	2539020	-0.23373070784	-1.45087843492	1.30130769848	0.383301444281
137074	851113	2540537	-0.436309694926	-1.40210392692	0.64184774243	1.19656587941
137080	854869	2542071	0.0574829997766	-0.411870522139	1.54910176096	-1.1947142386
137081	854881	2542351	-0.552305639715	-1.13947442612	1.54069094576	0.151089120078
137089	855101	2540725	-0.376877385738	-1.2463776238	1.51413296454	0.109122045004
137090	855102	2541270	0.358677521639	-1.37646463178	1.36292817151	-0.345141061366
137093	855158	2543371	-1.06005683551	-0.869773189409	1.32383850148	0.605991523443
137095	855256	2539847	0.634242074488	1.17257924326	-1.44677668288	-0.360044634874
137096	855273	2539310	1.16484141326	0.656770455589	-1.43647795682	-0.38513391203
137097	855319	2542667	-0.51963769902	1.53021283072	-1.16778070018	0.157205568478
137103	855471	2541635	-0.307937129068	-1.30532641437	1.47744771003	0.135815833403
137105	855481	2538783	-1.34708030876	0.312657330925	-0.363868696598	1.39829167444
137113	855618,854276	2540270	0.0508441432876	-1.5979694549	1.12506665962	0.42205865199
137114	855626	2539953	-0.127107364009	1.59382426993	-1.16227492125	-0.30444198467
137117	855664	2541274	-0.94822218881	-0.589945413417	1.65504635776	-0.116878755535
137118	855687	2541207	-1.53012378972	0.285647596097	1.25578609844	-0.0113099048201
137124	855764	2540068	0.00425493110276	0.731624205934	-1.63165410604	0.895774969004
137125	855774	2538809	0.082474622876	-1.00115028324	1.5926766062	-0.674000945836
137127	854020	2542077	-0.637691854208	-1.30514530709	0.935109430269	1.00772773103
137128	853997	2541150	1.0231761388	-0.802423095364	-1.17922211672	0.958469073288
137136	854116	2542314	-1.73110648803	0.526536953023	0.585925032424	0.618644502584
137138	854167	2542142	-1.60194407437	-0.0788602359118	0.927018207506	0.753786102775
137141	854222	2540962	-0.662933875968	-0.795996140966	1.69452211105	-0.23559209412
137145	854263	2542553	1.02428369074	0.697704022392	-1.56150480436	-0.160482908771
137147	854293	2539062	0.621686705	-1.33551183799	1.24436414578	-0.530539012793
137151	854372	2538976	-0.219540705507	1.48220792677	-1.32332251395	0.0606552926929
137154	854424	2541907	0.382474039067	0.976981537509	-1.67349862517	0.314043048591
137155	854454	2541420	0.877254804776	0.60411510291	-1.68096165467	0.199591746982
137160	854495	2540731	1.56682133112	-0.993943891668	0.156873910509	-0.72975134996
137161	854497	2542426	-1.42405143919	-0.38182343903	0.590130532158	1.21574434606
137162	854501	2543410	-0.757782621046	-0.662618216158	1.70466844968	-0.284267612481
137169	855838	2542942	0.116436960374	-0.861855105239	1.59045783685	-0.845039691986
137178	856021	2542419	0.981618507808	0.981618507808	-1.25152628883	-0.711710726781
137180	856040	2542429	-0.526325901988	0.81956502434	1.07981829382	-1.37305741617
137181	856063	2540871	-0.624055973019	-0.548828223793	1.73132485523	-0.558440658417
137182	856070	2543515	-0.462936900368	-0.933668697168	1.68285817879	-0.286252581257
137184	856136	2540555	-0.625589208903	-1.18043932279	1.4435379093	0.362490622392
137186	856168	2539407	0.726265037533	-1.23276321043	1.20838356983	-0.701885396937
137187	856171	2543680	0.426701367865	-0.0043767738963	-1.57657940453	1.15425481056
137188	856220	2539017	-0.466016255744	-1.41731070616	0.924357573687	0.958969388221
137189	856223	2540794	0.0302371233018	-1.64250335823	0.778140007084	0.834126227839
137193	856254	2543387	1.02245614853	-1.16602304869	0.961914886115	-0.818347985962
137199	856305	2541347	-0.297316808153	1.38231879381	-1.38279344592	0.297791460263
137200	856317	2539083	0.619564396246	-0.543789835096	1.25004937976	-1.32582394091
137415	850491	2541810	-0.992333267553	0.81754948051	-0.992333267553	1.1671170546
14008	853052	2541180	-0.53791401054	-1.37246191844	0.988569880807	0.921806048175
141	855227	2542828	1.00476356861	0.823398479906	-1.48037462155	-0.347787426972
1412	853311	2541544	0.736236131339	-1.69326942116	0.736236131339	0.220797158481
14149	850497	2542617	1.72973732534	-0.56580926811	-0.509491978016	-0.654436079215
145	852495	2539625	0.0934562295124	0.191393482688	-1.54136459545	1.25651488325
1453	856465	2539832	-0.214579597626	-0.99066094211	1.66239480125	-0.457154261518
1456	851726	2541170	0.532478411699	1.36628838759	-1.10278663294	-0.795980166343
148	854108	2542896	-1.62450497253	0.188332440883	0.33453788841	1.10163464323
1480	851260	2539275	0.979486516751	0.979486516751	-1.26446428256	-0.694508750941
149	851671	2539215	1.57121712657	-1.07960781162	0.104112371972	-0.595721686921
1503	853121	2542385	0.419623797567	0.889674168635	0.388247262944	-1.69754522915
1519	853272	2542898	-0.98702909446	-0.721753978889	1.57718990578	0.131593167567
1534	853849	2543143	-0.558022253384	-0.900067067282	1.68179809266	-0.223708771989
1547	852418	2543181	-0.170785243109	1.33334246132	0.289715259635	-1.45227247785
1571	850714	2543020	-0.642509023086	1.19932754008	-1.27685108866	0.720032571668
158	851322	3361383	0.298803208074	-1.5367700765	-0.00662562548236	1.24459249391
15836	850327	2539650	0.466195030413	1.09104530013	-1.60921742723	0.0519770966873
1592	856145	2540472	-0.658237133151	-0.771600762017	1.70212154517	-0.272283650003
16	852842	2542373	0.362488643391	1.16759703809	-1.58196941141	0.0518837299306
1609	854913	2543141	0.865073019378	0.926767310406	-1.52337739044	-0.268462939344
1624	855998	3361514	-0.885843076848	-0.960527289438	1.46546168305	0.380908683239
1626	850963	2543131	-0.862389415014	1.57832865388	-0.862389415014	0.146450176152
1642	853852	2539412	-0.876715111342	-0.831437686527	1.58932771533	0.118825082537
16936	854445	2542199	1.01664945491	0.730372285721	-1.5469118389	-0.200109901732
17	851818	2542028	-0.120753797823	-1.40891975013	0.120471552873	1.40920199508
1707	851061	2542496	0.569823359954	1.08561321554	-0.0772150709121	-1.57822150458
1710	855356	2539387	1.54430907487	-0.448188982336	-1.18582822074	0.0897081282023
17110	856800	2543391	0.47920006709	0.914925306483	-1.68738743167	0.293262058091
1736	854166	2539042	-0.856006564741	-1.06624508246	1.33718997217	0.585061675033
1768	853422	2540589	-0.716006931464	-0.966572515701	1.59545643194	0.0871230152282
17790	854164	2543256	-0.169884370779	-0.977097623283	-0.512473018898	1.65945501296
1791	856680	2538838	0.96500368639	-1.32201177665	0.971386558307	-0.61437846805
1821	852071	2540684	0.00269239162516	-1.24548042216	1.53695674513	-0.2941687146
1825	856720	2540428	-0.411898265871	0.816537962152	-1.44363748135	1.03899778507
1838	850704	2542316	1.27090125533	-0.605481333473	0.615132462111	-1.28055238397
1843	855779	2541430	0.225099373009	1.51767666714	-1.12373068715	-0.619045352998
1857	852789	2543416	-0.412562936077	-1.21983512396	1.52663283443	0.105765225607
1875	855708	2538928	-1.03621960227	-0.621192644598	0.0648799140999	1.59253233277
1902	850625	2539968	-0.0521043874152	-1.22272575626	1.5565535027	-0.281723359021
1906	853651	2542855	0.462651620208	0.462651620208	-1.71640875643	0.791105516018
1936	856382	2539997	0.37789197606	-1.65325141055	1.03181585133	0.243543583156
1945	852385	2540020	-0.495273799166	-1.08112636244	1.6077581683	-0.0313580066917
19642	854024	2540701	-0.506259082844	-1.22737882443	1.47282752025	0.260810387018
197	851391	2541849	0.00385206195948	-0.113250621609	-1.35618261387	1.46558117352
1972	854879	2540664	-1.70360482191	0.761738286051	0.66319494983	0.278671586027
1979	855131,853732	2540254	0.996766086174	-1.65960550565	0.203966018036	0.458873401442
1980	853033	2542354	-1.11808996843	-0.611257027521	1.52834478431	0.201002211643
1982	855928	2540986	-1.22069775472	-0.412645938684	0.107547559099	1.5257961343
1986	850941	2543444	-0.672390558633	-1.26352268907	1.16483386932	0.771079378377
19919	851657	2540332	1.14597109129	0.807583788467	-1.22814405304	-0.72541082672
2004	855952	3361260	0.893974462854	0.731605834489	0.0070595055811	-1.63263980292
2014	851456	2540255	-0.53204396365	-1.3713711645	1.06300845109	0.840406677052
2016	854508	2539099	-1.1258711856	-0.601684575197	1.52641099611	0.201144764688
2017	854791	2538816	0.565373555734	0.804751774317	0.338193318145	-1.7083186482
2018	852451	2541910	-0.621410456272	-0.563748867575	1.7313805549	-0.546221231054
2019	852013	2542097	-1.59405577127	0.612328260214	1.03956487947	-0.0578373684177
20212	855029	2542469	0.313196427647	1.44010263488	-1.25808340326	-0.495215659267
20277	853427	2540381	-0.639996994254	-0.716083820143	1.71682580907	-0.360744994675
2032	853641	2543597	-1.6802530758	0.368908619103	0.354969809042	0.956374647656
20364	855302	2540521	-0.547574551833	-0.60543797133	1.73168763993	-0.578675116768
2038	851647	2540680	-0.0887752444354	1.64266502658	-0.984891806036	-0.568997976111
20435	853497	2540750	-1.19291275918	-0.757774134996	1.19911546248	0.751571431698
20500	854185	2539489	-1.04126123241	-0.249031458352	1.65046489308	-0.360172202319
2060	856425	2539920	1.10921790756	0.850147943066	-1.2319990367	-0.72736681393
2076	855600	2541812	-0.502902335446	-1.0803688045	1.60604294223	-0.022771802286
208	855203	2539949	-0.455872758917	-0.506995296875	1.72070364146	-0.757835585666
2080	855362	2542559	-1.69686672455	0.645665027922	0.800598564077	0.250603132548
2081	854882	2539026	0.41857362628	-1.3218793934	1.36528583344	-0.461980066322
2082	854544	2539378	1.6892611275	-0.707220474708	-0.204634117413	-0.777406535381
